"ESTADO","INGRESOS","CASA","PRECIO_DISPOSITIVO","MESES","DURACION","SOBRECARGO","SALDO_RESTANTE","SATISFACCION"
"RETIRADO",1204211,9.38e+08,2270301,19,15.2,198.041156632238,12.7,8.04878650933859
"RETIRADO",3157202,9.04e+08,851611,31,0.9,228.47496942093,10.7,8.00136787392373
"RETIRADO",7603267,1.739e+09,2451127,34,0.8,146.340483423606,65.9,8.30031125734558
"RETIRADO",7288615,4.78e+08,1687797,61,17.8,185.897490042732,61.1,8.49375113125542
"VINCULADO",3023236,4.92e+08,3833155,11,2.2,20.1395348136558,20.6,3.01559215909713
"RETIRADO",6813815,1.412e+09,1780030,22,16.9,170.701069400091,87.5,8.32072999727972
"VINCULADO",3547056,7.6e+08,952095,16,2.9,32.5025070159752,3.8,1.96606283971235
"VINCULADO",2257896,8.77e+08,1790029,19,2.5,28.3448545128574,11.4,2.30148784012605
"RETIRADO",6490131,5.04e+08,2542264,5,16.5,255.201931973065,70.9,7.8796059714516
"RETIRADO",1789579,5.85e+08,1916513,13,15.9,225.994318240289,13.3,8.07972755762895
"VINCULADO",4314260,7.13e+08,337548,0,3.3,0,18.3,2.60898832642541
"RETIRADO",965871,6.12e+08,988325,9,16,151.960749959611,11.8,8.19747397522795
"RETIRADO",996911,5.36e+08,1995507,12,16.8,312.202485308003,22.4,8.39600300969379
"VINCULADO",1586090,3.72e+08,1416789,29,15.8,33.3252590828337,26.3,3.78228260205685
"RETIRADO",2541620,1.001e+09,1908236,11,2.5,181.175658064811,35.3,8.28247662400124
"RETIRADO",4290635,1.173e+09,1970673,33,3.4,279.454681515366,8.4,7.80923147344146
"RETIRADO",6649766,4.82e+08,1287647,51,15.5,202.269257289471,44.5,8.53417344496337
"RETIRADO",7903141,1.622e+09,1328347,0,0.6,0,82.5,2.80739832782501
"VINCULADO",829998,7.09e+08,400579,19,15.9,0,2.2,3.29175779372449
"VINCULADO",7474763,9.14e+08,814196,12,15.8,0,78.1,2.8070710446767
"VINCULADO",3505260,3.88e+08,510448,26,2.7,203.697015602895,25,8.37361827102166
"RETIRADO",4193838,3.46e+08,418454,7,1.9,92.898892259306,14.8,8.04112202463977
"RETIRADO",150000,6.07e+08,2199477,26,16.1,148.570233017026,13.5,7.85468091939566
"VINCULADO",545586,2.2e+08,1987133,33,18,25.6910436213476,22.8,1.88065296926659
"RETIRADO",6552616,8.5e+07,401349,10,1.6,134.086362467693,78.2,8.10174462784055
"VINCULADO",3101681,7.08e+08,2410949,37,1.3,9.32799806550856,27.3,2.91074456916283
"VINCULADO",7630100,1.799e+09,1035026,26,1.6,31.0190347761371,74.8,1.97885489402237
"VINCULADO",4003818,1.052e+09,828136,13,3.1,0,18.2,2.78771720762575
"VINCULADO",254303,4.28e+08,1043039,56,15.4,26.8301281194197,20.7,4.04569025271108
"VINCULADO",6717203,8.8e+07,2014513,33,2.3,0,62.2,2.37703780179906
"RETIRADO",7513619,1.63e+09,2054278,10,16.7,199.560818978849,75.6,8.44142773589407
"RETIRADO",7345374,1.46e+08,575491,26,15.1,0,73.5,3.40483763578404
"VINCULADO",1170138,2.61e+08,338182,14,17.9,0,29.8,1.46385364335857
"RETIRADO",7641107,8.5e+07,930870,67,14.4,215.395707450241,58,8.05467005508771
"RETIRADO",7832445,2.87e+08,2000455,18,15.4,217.459844275946,89.4,8.81169758836364
"RETIRADO",3013719,8.64e+08,1560078,25,3.6,95.1543092018665,13.5,7.97494858961124
"RETIRADO",6815100,5.07e+08,1498190,8,1,358.016103344903,61.7,8.55359054058435
"VINCULADO",7867325,5.08e+08,1169703,24,16.7,34.1580228044029,33.1,2.79980439873584
"VINCULADO",3425063,8.5e+07,339618,57,0.9,231.270635568724,24,8.92551952190419
"VINCULADO",3006924,3.21e+08,2311520,25,2.5,0,6.5,2.42600435181153
"VINCULADO",3595544,5.69e+08,392549,13,2.6,0,30.6,3.67681275688384
"RETIRADO",8278833,1.96e+09,2520274,35,15.2,0,89.2,2.88686133855972
"VINCULADO",7021168,3.68e+08,997680,15,15.6,24.4886765251977,87.6,3.2226688952884
"VINCULADO",7434424,7.91e+08,1022111,24,15.9,0,74.5,2.88441512180572
"VINCULADO",3849137,8.63e+08,1630945,32,1.6,13.7446352144533,11.9,2.44768095652276
"RETIRADO",543508,6.6e+08,1737245,18,15.9,205.354708684492,18.5,8.27079485806661
"VINCULADO",1390515,3.07e+08,1235017,16,15.5,0,22.6,3.22839861420825
"VINCULADO",3785784,8.63e+08,1072143,8,3.4,9.07490831024278,0.2,2.40103733294672
"RETIRADO",1188110,3.53e+08,985055,1,16.7,190.27498710743,25.9,7.87298597790903
"RETIRADO",474060,7.84e+08,1334573,28,15.4,242.564755397615,5.9,7.92271944843543
"VINCULADO",3926811,1.04e+08,1145714,40,1.8,27.008873009244,5.6,2.29340505851218
"VINCULADO",6985559,3.76e+08,427999,35,16.7,0,57.6,4.01733103527895
"VINCULADO",6825294,2.7e+08,1824589,28,0.6,0,77.3,2.88618714565716
"RETIRADO",7553493,7.3e+08,1965020,22,1.8,141.810248387916,84.5,8.21923310572589
"VINCULADO",7225839,5.81e+08,2016346,11,1.8,27.5074442174916,54.5,1.99186442568472
"RETIRADO",7900818,3.08e+08,333596,17,3.2,0,37.5,2.9884631085845
"VINCULADO",7796520,8.4e+07,2237942,27,1.9,164.089328657652,71.5,8.51583848007549
"RETIRADO",6983898,5.66e+08,1880470,19,17.8,204.400070440332,82.8,7.95415830756762
"VINCULADO",3282723,8.02e+08,1235051,24,2.7,16.8359965648945,9.2,2.7223736688265
"RETIRADO",673856,1.56e+08,414874,39,15.6,220.779912903475,6.3,8.09762488780995
"VINCULADO",7135375,9.78e+08,2143309,15,2,1.97136565328843,59.2,2.43936597933215
"RETIRADO",7586687,8.27e+08,791879,27,16.7,263.712238525227,90.6,8.5325099237516
"VINCULADO",3071767,6.6e+08,878099,24,2.2,131.284631273624,4.4,8.05379658373444
"RETIRADO",7321090,1.587e+09,1573238,26,15.6,252.745610275895,44.4,8.63403398204868
"VINCULADO",912656,1.099e+09,1644884,14,16.1,0,25.1,3.05281650724026
"RETIRADO",3184426,5.55e+08,1188974,49,0.4,244.668151706063,9.6,8.32083857295607
"VINCULADO",7367829,1.531e+09,1405759,9,2.3,32.9790402797977,64.4,2.64406500383763
"RETIRADO",7705622,4.85e+08,695371,45,1.9,32.8135132820486,79.6,3.81463742635796
"RETIRADO",7447266,8.4e+07,384805,9,1.1,191.090866795002,59.8,7.89861143845805
"VINCULADO",1905995,2.45e+08,1776823,33,16.4,26.6016007079788,6.6,3.12237115626874
"RETIRADO",6881795,1.463e+09,329056,9,18,218.707056916429,38,8.40283744672372
"RETIRADO",3760838,7.33e+08,779177,21,2.2,302.044245697057,22.1,8.50883289836083
"VINCULADO",8084359,1.902e+09,1940493,50,16.3,239.036738288221,40.4,8.31654889086129
"VINCULADO",7550327,5.47e+08,894538,36,15.6,56.6731626777017,54.7,2.41647498038074
"RETIRADO",927103,2.23e+08,1344985,40,15.8,210.690387892939,24.3,8.61634692364881
"RETIRADO",4248910,5.32e+08,961142,32,3.1,188.135557176805,0,8.61184699456646
"RETIRADO",8134816,6.51e+08,768611,36,17.8,107.730327517514,76.1,8.52861379057271
"RETIRADO",3358579,5.3e+08,325805,16,1.9,14.4304544110303,18.5,2.75315239745258
"VINCULADO",3678346,3.87e+08,1392590,18,1.7,0,25,2.63105518486011
"RETIRADO",1959921,8.1e+08,1256199,27,16.3,123.250162141756,0.2,8.34607231669347
"RETIRADO",7128150,1.115e+09,3474239,44,15,115.449712170146,53.5,8.42742205371034
"VINCULADO",3292893,7.39e+08,3550998,32,3.6,29.4504035663405,15.7,2.03287421956524
"RETIRADO",1875657,3.76e+08,976892,15,18.1,244.723150186614,3.9,8.69340583459975
"RETIRADO",7839456,4.76e+08,1263222,31,17.5,251.98242677959,80.8,8.27566618780733
"RETIRADO",1147185,6.1e+08,435229,43,14.6,238.805341689285,8.1,8.05582146832749
"VINCULADO",1334413,4.48e+08,1775033,40,15.9,253.093357192523,10.8,8.39816476087965
"VINCULADO",3740735,5.02e+08,1046326,4,1.3,119.089644330306,2.8,8.45699827009953
"RETIRADO",7687893,1.648e+09,307802,21,15.5,291.546749354396,77,8.03993524912032
"RETIRADO",7128833,4.1e+08,1055721,22,16.8,213.926482301831,85.7,8.32978709878954
"VINCULADO",6612813,9.35e+08,300153,36,16.3,81.2026254666964,109.8,2.50978158237497
"VINCULADO",7095011,4.26e+08,1340896,22,16.3,2.70338514353691,61.6,3.61990853554399
"RETIRADO",4108175,9.92e+08,1427952,47,1.1,123.888444801016,0,8.23997006999735
"VINCULADO",1713303,3.62e+08,2257770,60,15.3,0,4,2.61798083172642
"RETIRADO",6863653,9.28e+08,2411887,22,1.4,173.988763042433,89.4,8.87057629810291
"VINCULADO",7562819,3.2e+08,413433,7,16,0,62.1,2.5111886870112
"RETIRADO",2282238,6.82e+08,592006,7,16.2,44.993153111278,20.6,2.39709305120487
"RETIRADO",491051,7.95e+08,838693,5,17,12.7545610884928,34.1,3.3585564612166
"VINCULADO",7496102,5.36e+08,1174367,35,17.2,4.65637893660723,67.1,2.40576507307297
"VINCULADO",1215711,5.35e+08,515157,14,15.1,49.2266022108227,18.4,2.04069926381633
"VINCULADO",3233079,6.84e+08,457647,15,1.6,27.8195818677429,21.4,3.69882958498513
"VINCULADO",7322346,6.2e+08,1013810,18,15.9,6.8288418143411,97.8,2.12942892510546
"VINCULADO",6405596,3.4e+08,1166008,26,1.9,53.5448181046341,51.4,3.03613980551492
"VINCULADO",875565,3.53e+08,445179,4,15.3,38.8724314194849,9.3,2.89249541876174
"RETIRADO",7577154,4.6e+08,599026,13,15.2,215.562894259894,75.4,8.4133644942711
"VINCULADO",3539908,4.59e+08,509478,17,2,52.4158524139155,16,3.19718615128901
"VINCULADO",3459694,6.55e+08,796275,10,3.9,19.4883342795341,18.4,2.05747412889885
"RETIRADO",7434425,2.58e+08,844497,33,1.6,91.800241037846,67.8,8.67234620514385
"VINCULADO",7432254,1.716e+09,473242,36,15.7,0,74,2.36897960612003
"RETIRADO",1202457,4.59e+08,2152212,31,15.9,223.634403853938,16.5,8.30313881477618
"VINCULADO",4315400,1.82e+08,390308,46,1.3,0,20.1,2.5778080389043
"RETIRADO",8428348,1.995e+09,1926286,46,16.9,165.781586143449,37,7.57298817405804
"VINCULADO",7459145,1.98e+08,2044243,19,2.8,0,67.9,3.56004095063453
"RETIRADO",996866,3.54e+08,1471396,14,17,170.053708451304,13.8,8.10018102855873
"VINCULADO",7431507,1.694e+09,1369774,3,0.9,0,64.8,2.58377663202512
"VINCULADO",3654789,5.11e+08,577559,23,1.6,0,15.6,2.25166079317425
"RETIRADO",4019354,8.31e+08,1066426,5,0,46.3597941153392,39.4,3.01419347395994
"RETIRADO",150000,4.7e+08,655756,21,16.3,276.377382250355,17.9,8.68447522543496
"RETIRADO",6451851,5.06e+08,1569938,39,2.9,238.298749361792,103.6,8.1251545263635
"VINCULADO",7544924,6.18e+08,1474975,0,16.3,180.367726733496,46.2,8.98998220692074
"RETIRADO",7592792,1.741e+09,1087318,27,15.7,2.35127424626726,60.1,2.95479775746511
"RETIRADO",7716012,1.258e+09,1947031,20,15,65.75096534283,87.6,8.32915922898534
"RETIRADO",1193074,2.78e+08,731258,43,16.2,221.945718098935,20.5,8.3404385589252
"RETIRADO",989236,9.61e+08,922116,19,16,11.4472217793817,3.1,2.20640841943833
"VINCULADO",6742713,9.23e+08,683798,45,15,0,95.3,2.90544984145462
"VINCULADO",1450181,3.19e+08,419344,6,15.5,41.2537430037144,17.3,2.54441993704724
"RETIRADO",7279458,7.91e+08,416478,50,16.3,102.657536848638,89.9,8.0030372163668
"VINCULADO",1062867,9.76e+08,1129541,22,16.3,62.0743405236465,34.2,2.82733950162801
"RETIRADO",7260839,9.24e+08,1260335,5,15.5,133.577935663281,61.5,7.48910334647045
"VINCULADO",7731203,9.67e+08,2290421,28,2.6,15.9299353234123,73.5,3.12229907480364
"RETIRADO",6472911,1.356e+09,1301834,36,1.9,239.20815946001,83.6,8.53347731905492
"RETIRADO",6563656,5.16e+08,542524,7,1.7,183.452449688568,70.7,8.41213829710941
"VINCULADO",3314274,1.217e+09,992112,0,3,0,10.4,1.93111661338102
"RETIRADO",7479349,5.1e+08,1580588,11,15.5,198.262599365677,85.2,8.4189416385108
"VINCULADO",8764153,8.28e+08,1261862,36,16,50.3446371043793,87.7,1.67936472051273
"RETIRADO",359172,4.75e+08,354805,21,15.7,298.838236007355,6.5,7.93872883998153
"VINCULADO",2397287,4.88e+08,695359,34,2.7,0,8.4,2.66059091274615
"RETIRADO",7700141,4.32e+08,782053,19,0.5,86.4022795713823,83.5,8.44807441716222
"RETIRADO",7154448,4.96e+08,2146019,21,1.5,139.023084718699,68.2,8.6828843859282
"RETIRADO",6211695,1.283e+09,1603989,27,14.8,177.509783006197,45,7.68524993682612
"VINCULADO",1256928,2.96e+08,857052,36,14.5,26.8594525011844,24.4,3.36474798192956
"VINCULADO",1841213,2.83e+08,3483295,18,16.7,5.73070438979879,18.6,2.6576788156944
"VINCULADO",6676171,2.51e+08,440860,47,14.7,32.866565111045,56.2,3.12805052655984
"VINCULADO",6947031,9.91e+08,1828580,0,2.1,54.2193454190862,67.7,2.38299598381753
"VINCULADO",1598399,5.51e+08,436088,21,17.3,89.197442018745,11.5,4.04776587968132
"VINCULADO",4838643,8.1e+08,1023455,40,3.4,46.5192364324097,23.8,2.47627437501174
"VINCULADO",3424636,6.23e+08,1794573,34,3.3,0,22.2,2.83344510748455
"VINCULADO",7166983,3.7e+08,788167,41,15.1,12.7875806816736,71.5,2.05506755462519
"RETIRADO",6233595,8.4e+07,1095963,13,1.3,144.088021702731,66.6,7.89785249073665
"VINCULADO",7225769,6.52e+08,1010419,31,2.8,32.372162421724,61.2,2.84706568761551
"RETIRADO",7068290,1.454e+09,2365434,32,1.1,203.415770397005,66.8,8.29052549421619
"VINCULADO",2909997,9.39e+08,497115,24,2.7,0,16.2,2.50778210162618
"RETIRADO",6576853,6.68e+08,1111482,0,16.4,132.388470489721,103.2,7.96453506664926
"VINCULADO",1631398,3.44e+08,392595,53,14.7,0,13.9,4.25885757297796
"VINCULADO",4845184,9.05e+08,817260,43,1.2,44.7107027721783,10.5,2.6648583849301
"RETIRADO",8437089,1.198e+09,1734619,45,15.1,150.467712534506,61.9,8.25213836854436
"VINCULADO",7822082,7.82e+08,1554751,37,15.8,25.8079633296325,90.8,2.69012137782254
"RETIRADO",1143211,7.49e+08,394016,20,16.1,289.919100888836,6.1,8.68966487674804
"VINCULADO",3392609,9.3e+08,373090,22,1.8,144.680150613478,19.9,9.28776539935948
"RETIRADO",7160673,5.18e+08,448804,20,14.4,223.022634724698,49.5,8.98003757769726
"VINCULADO",7357101,6.87e+08,1235476,19,17.2,15.4406221787789,56.3,2.54603650522136
"VINCULADO",589733,1.33e+08,1688007,46,16.1,6.6376028305047,15.2,3.10654610525751
"VINCULADO",3138752,6.94e+08,2708606,0,2.6,45.49401312901,10.6,2.60424324344907
"VINCULADO",3173002,7.13e+08,684786,20,1.9,45.0549948264176,1.9,1.77887039850319
"RETIRADO",1529887,3.34e+08,2469544,16,14.4,152.049493718878,26.5,8.04768623017487
"VINCULADO",7510136,2.04e+08,1116160,1,16.4,279.74667543788,67.1,8.59819833837482
"RETIRADO",7443639,1.641e+09,335306,25,15.8,197.883234298864,59.1,8.38269691876991
"RETIRADO",6455969,1.456e+09,2851542,8,16.1,36.7229469161214,86.1,2.86587572915063
"VINCULADO",7696244,4.61e+08,1213677,23,16.2,220.887950567273,84.4,8.12326468610898
"VINCULADO",3236039,7.28e+08,3049425,13,2.2,0,24.5,3.21495890500657
"RETIRADO",7908483,1.821e+09,1735278,14,0.9,188.869517669111,71.4,7.88522019654853
"VINCULADO",8057916,1.29e+08,321933,26,16.5,0,52.1,2.49258562573083
"VINCULADO",7865465,8.24e+08,1364634,38,1.3,22.1266627029354,53.4,2.21970691285614
"RETIRADO",3030944,6.82e+08,1245097,47,1.9,253.347223992193,1.8,8.74507847754389
"RETIRADO",2601144,5.89e+08,932164,21,0.9,213.754591440618,27.9,8.99191252111003
"RETIRADO",7541276,1.677e+09,787134,11,14.6,34.2796609906072,58,2.98162096436458
"VINCULADO",1091063,5.06e+08,2057216,38,16.7,0,10.1,3.04244848510941
"RETIRADO",1818207,3.85e+08,2403816,1,15.7,237.596103881212,3.8,8.63691174706324
"RETIRADO",6879581,8.81e+08,1259273,8,0.8,193.065114036356,92.7,8.71727287267762
"RETIRADO",2905842,5.91e+08,1779352,14,2.2,106.549128698119,23.3,8.23373564450573
"RETIRADO",3419626,6.29e+08,474583,8,3,253.597761213727,14.2,8.17903537874374
"RETIRADO",6393268,7.58e+08,351620,31,3.5,211.931747588173,60.9,7.98604204353351
"VINCULADO",865390,1.75e+08,435594,41,16.1,53.8864819922675,25.2,1.60712917767906
"RETIRADO",7783656,1.716e+09,669254,38,2.7,223.307223382422,71.9,8.21975856316939
"VINCULADO",7379061,1.9e+08,1746825,39,2.8,0,52.6,1.96809657307598
"VINCULADO",7151337,1.683e+09,1684147,37,17.2,11.2926376319204,41.1,2.82348150276241
"RETIRADO",3998939,6.76e+08,1547551,41,1.7,228.024100884602,8.7,8.193617685382
"VINCULADO",3111758,4.64e+08,346551,26,2.5,64.5816240275472,20.8,3.55804464489242
"RETIRADO",7335494,1.806e+09,357115,10,13.7,169.07711751805,64.1,8.83456461827184
"RETIRADO",7793759,2.06e+08,378687,18,17,256.557557790432,79,7.83753071140367
"VINCULADO",8138920,8.3e+07,1473423,49,0.3,0,63.8,2.21278240667496
"RETIRADO",2942510,6.42e+08,430693,18,3.5,247.066286564808,15.9,8.53105189473968
"VINCULADO",1356359,1.293e+09,1309909,17,16.4,0,32.1,2.7484480777345
"VINCULADO",987415,5.51e+08,2348511,27,16.4,8.80802595824498,26.7,3.09059723893367
"VINCULADO",7791839,6.16e+08,1063313,15,0.1,32.1584097778904,62.8,2.88119198340692
"RETIRADO",8396057,1.9e+08,1449519,17,16.6,119.339727436184,75,8.32269596398305
"RETIRADO",1039955,2.27e+08,1248235,15,15.3,179.108067249826,26.6,8.16432024560551
"RETIRADO",1137827,2.27e+08,2198456,10,16.7,264.771316825914,20.7,8.05328587449623
"RETIRADO",2778909,7.57e+08,2317131,38,0.1,0,21.1,2.13597495540149
"RETIRADO",561952,1.18e+08,2876940,32,16.1,250.916922371327,24.6,8.49848045849549
"VINCULADO",3650785,5.86e+08,1317776,37,1.3,178.275519315005,7.7,8.44188854057757
"VINCULADO",4396435,6.54e+08,2378002,11,2.7,0,26.6,2.7419534753928
"VINCULADO",7284056,1.89e+08,2179976,48,2.6,16.8284624769631,92.5,3.99426272503347
"RETIRADO",6778473,4.16e+08,821413,34,16.7,240.327489867366,84.4,8.36475929691522
"VINCULADO",1306527,8.22e+08,1555017,49,16.2,22.6331593521625,0.8,2.4551645490878
"RETIRADO",7765433,2.9e+08,581499,0,4,181.354432071674,49.5,7.82646577916084
"VINCULADO",441415,4.55e+08,2581721,0,15.2,0,16,2.38526677534286
"VINCULADO",781652,1.024e+09,3233813,34,15,0,12.9,2.64958686473245
"VINCULADO",7757598,1.856e+09,1480272,35,16.4,0,51.2,1.73987580830829
"VINCULADO",2903052,5.93e+08,450515,7,3.5,0,9.4,1.71830938732563
"VINCULADO",6359114,1.363e+09,627143,31,15.5,0,92.7,3.13304457713577
"RETIRADO",7324075,6.11e+08,2264721,23,17.3,182.947935743151,56.8,8.92341710635563
"RETIRADO",7226448,1.045e+09,403133,25,2.6,176.180248331111,87,8.57563252187308
"VINCULADO",1553682,5.76e+08,2089785,13,16.3,39.7032483207207,0.1,2.07075024870724
"RETIRADO",1364198,9.51e+08,1292547,25,15,35.536405363469,5.8,2.60022595610479
"RETIRADO",7252445,3.72e+08,778533,38,1.1,264.539944178031,77.8,8.38262620601852
"VINCULADO",7091228,1.669e+09,2466676,22,16.1,41.8814133455467,99.7,3.18627373010897
"VINCULADO",7708443,1.605e+09,1694616,26,2.6,0,65.2,2.04319751757379
"RETIRADO",7577360,5.17e+08,1580088,18,1.7,141.594843514737,68.8,8.16358808925693
"RETIRADO",3866563,9.47e+08,1728100,15,2.5,143.381720841265,10.9,7.97057861995659
"VINCULADO",5990122,8.83e+08,2067854,32,16.6,258.476605313314,60.4,8.29449269957568
"VINCULADO",1782391,3.71e+08,1906298,0,15.8,57.1209584289905,15.3,2.8607400111546
"RETIRADO",1491760,3.29e+08,2193590,25,16.2,202.605874818771,24.3,8.14140335802156
"RETIRADO",6635665,5.03e+08,1449820,28,14.5,60.4656798719294,75.7,8.98580373105553
"RETIRADO",7925115,6.49e+08,1206414,16,1.6,72.5913447579768,69.9,8.05344462990152
"VINCULADO",7777356,4.07e+08,2263018,20,15.4,38.306471422758,67.3,2.56022438874667
"RETIRADO",1500681,6.8e+08,1053671,67,16.5,197.653783104857,11.4,8.83364519575237
"RETIRADO",7370674,8.6e+07,2544499,33,2.4,165.502333797065,90.1,8.46952494157266
"RETIRADO",2928905,4.75e+08,1406894,16,0.9,244.932817396122,14.6,8.03294372522238
"RETIRADO",793961,7.44e+08,1886378,17,17.2,176.883006873187,16.3,8.56092686080029
"RETIRADO",3624892,7.75e+08,1474724,48,3.9,201.876471541062,19.3,8.86955077877776
"VINCULADO",7606880,3.46e+08,466140,24,16.3,1.32858087668153,33,2.67798686221368
"VINCULADO",964068,4.36e+08,1779103,35,15.7,0.210362428704428,13.5,2.2159559556265
"RETIRADO",8701768,8.47e+08,616799,0,15.6,198.004663500905,118.2,8.98963054418581
"RETIRADO",843919,1.86e+08,1347316,23,16.7,139.441175852221,24.1,7.65156196760191
"VINCULADO",2607559,1.287e+09,949861,40,1.7,4.44183646433495,4.2,2.56529508116932
"RETIRADO",4156329,4.33e+08,460949,50,1.5,222.679968527264,8.7,8.01760649683569
"RETIRADO",8307806,3.24e+08,435053,48,1.8,50.0774149499638,68.1,8.40423624314992
"RETIRADO",6843299,3.22e+08,359671,44,0,180.99433446117,67.9,8.17178831554139
"RETIRADO",7394128,1.529e+09,387887,0,14,175.300553800998,94.8,7.67752913311981
"VINCULADO",7027755,4.2e+08,1755818,30,1.4,202.547280303619,91.5,8.11232226754045
"RETIRADO",316047,5.23e+08,2195554,29,16.7,208.151368844092,0,7.90866121459722
"VINCULADO",411851,2.37e+08,1461550,30,16.7,90.8861840761237,11.1,2.59996956008483
"VINCULADO",6832291,2.67e+08,3118592,36,15,16.9740709805367,90.5,1.72869838991076
"RETIRADO",1934793,5.6e+08,1279795,28,16,246.103076355563,17.2,8.17061900223423
"RETIRADO",7393130,1.813e+09,623731,24,14.4,171.250622361583,65.2,8.01967379347201
"VINCULADO",900761,3.4e+08,580087,37,15.3,0,24.2,2.6257883792879
"VINCULADO",7464328,1.604e+09,1536970,58,1.2,12.5616840445235,59,2.83748362383661
"RETIRADO",7446526,6.87e+08,350703,3,16,220.880486323124,77.4,8.49581088210292
"VINCULADO",2500893,7.73e+08,889943,33,16,6.20935451503729,20.5,1.99830003229885
"RETIRADO",7647623,6.63e+08,875188,24,1.6,246.552390587364,93.9,7.86509086327814
"VINCULADO",2999490,1.68e+08,436193,29,2.3,0,34.8,3.0957302973429
"VINCULADO",4156209,3.63e+08,941172,10,3.3,67.0360558326516,3,3.4358535845477
"RETIRADO",6536947,8.4e+07,893473,15,15.4,210.953249042058,66.7,8.91963623714287
"VINCULADO",547594,1.07e+08,1533904,3,15.7,237.598577205248,4.3,7.74935619989984
"RETIRADO",7330989,3e+08,2038793,23,16.1,220.922409336009,68.9,7.98607647986157
"VINCULADO",8138254,2.98e+08,1499668,18,16.2,0,50,2.74084490232369
"VINCULADO",4050793,8.26e+08,2115660,43,2.5,0,9.8,2.80320872827308
"VINCULADO",3779703,5.96e+08,420580,23,1.9,39.6855301963569,5.4,2.25025992125755
"VINCULADO",7003543,3.84e+08,2123426,31,1.2,8.0839370295352,87.8,2.55050002630047
"VINCULADO",2698541,7.44e+08,1035195,8,2,10.9439671398863,22.9,2.12326965411294
"RETIRADO",7458202,8.26e+08,428075,39,1.6,245.405586942355,79.3,8.00551044379606
"RETIRADO",6731763,1.401e+09,344835,30,3.4,224.506107146888,77.1,7.69331015804853
"RETIRADO",6544085,1.21e+08,1721213,36,3.8,180.875619979734,90.1,7.54917500522019
"RETIRADO",3432515,8.83e+08,2802076,17,0.9,177.054261367983,9.6,7.90503767027267
"VINCULADO",1191718,8.66e+08,970596,3,16.6,0,11.5,2.48810725338638
"VINCULADO",1495083,5.07e+08,359939,20,14.4,0,21.5,3.70668265816897
"VINCULADO",1442823,3.3e+08,412092,18,16,71.4441365121376,4.6,3.04055254457951
"RETIRADO",7509759,5.26e+08,1997623,8,3.4,259.577194219315,96,8.40885919727206
"VINCULADO",7265877,2.17e+08,2627736,35,16.1,0.782003149872889,66,2.65120416250028
"RETIRADO",7856330,1.691e+09,1663991,45,0.9,229.607729327004,55.4,7.54916129682137
"RETIRADO",8259223,8.08e+08,797819,14,1.5,301.630469326326,51.4,8.46363112044683
"VINCULADO",3071042,6.52e+08,2024159,30,1,44.6594599325315,15.3,2.18378068625396
